y,ds,unique_id
71.62,2006-07-23,PETROLEO
75.32,2006-07-22,PETROLEO
75.12,2006-07-21,PETROLEO
72.56,2006-07-20,PETROLEO
71.62,2006-07-19,PETROLEO
76.13,2006-07-18,PETROLEO
75.23,2006-07-17,PETROLEO
73.04,2006-07-16,PETROLEO
73.14,2006-07-15,PETROLEO
72.39,2006-07-14,PETROLEO
75.23,2006-07-13,PETROLEO
73.04,2006-07-12,PETROLEO
74.14,2006-07-11,PETROLEO
73.12,2006-07-10,PETROLEO
72.88,2006-07-09,PETROLEO
73.17,2006-07-08,PETROLEO
73.94,2006-07-07,PETROLEO
73.12,2006-07-06,PETROLEO
72.88,2006-07-05,PETROLEO
73.2,2006-07-04,PETROLEO
73.02,2006-07-03,PETROLEO
71.76,2006-07-02,PETROLEO
71.26,2006-07-01,PETROLEO
69.85,2006-06-30,PETROLEO
73.02,2006-06-29,PETROLEO
71.76,2006-06-28,PETROLEO
69.91,2006-06-27,PETROLEO
69.6,2006-06-26,PETROLEO
68.17,2006-06-25,PETROLEO
67.57,2006-06-24,PETROLEO
66.4,2006-06-23,PETROLEO
69.6,2006-06-22,PETROLEO
68.17,2006-06-21,PETROLEO
65.01,2006-06-20,PETROLEO
66.04,2006-06-19,PETROLEO
65.52,2006-06-18,PETROLEO
65.67,2006-06-17,PETROLEO
68.62,2006-06-16,PETROLEO
66.04,2006-06-15,PETROLEO
65.52,2006-06-14,PETROLEO
69.13,2006-06-13,PETROLEO
65.76,2006-06-12,PETROLEO
67.17,2006-06-11,PETROLEO
68.25,2006-06-10,PETROLEO
69.13,2006-06-09,PETROLEO
65.76,2006-06-08,PETROLEO
67.17,2006-06-07,PETROLEO
68.42,2006-06-06,PETROLEO
68.77,2006-06-05,PETROLEO
67.57,2006-06-04,PETROLEO
69.82,2006-06-03,PETROLEO
69.16,2006-06-02,PETROLEO
68.77,2006-06-01,PETROLEO
67.57,2006-05-31,PETROLEO
69.88,2006-05-30,PETROLEO
68.51,2006-05-29,PETROLEO
68.45,2006-05-28,PETROLEO
68.97,2006-05-27,PETROLEO
66.52,2006-05-26,PETROLEO
68.51,2006-05-25,PETROLEO
68.45,2006-05-24,PETROLEO
66.93,2006-05-23,PETROLEO
67.39,2006-05-22,PETROLEO
67.52,2006-05-21,PETROLEO
68.66,2006-05-20,PETROLEO
68.69,2006-05-19,PETROLEO
67.39,2006-05-18,PETROLEO
67.52,2006-05-17,PETROLEO
71.3,2006-05-16,PETROLEO
72.2,2006-05-15,PETROLEO
69.83,2006-05-14,PETROLEO
70.6,2006-05-13,PETROLEO
68.26,2006-05-12,PETROLEO
72.2,2006-05-11,PETROLEO
69.83,2006-05-10,PETROLEO
71.22,2006-05-09,PETROLEO
71.84,2006-05-08,PETROLEO
73.73,2006-05-07,PETROLEO
74.45,2006-05-06,PETROLEO
73.37,2006-05-05,PETROLEO
71.84,2006-05-04,PETROLEO
73.73,2006-05-03,PETROLEO
72.15,2006-05-02,PETROLEO
71.79,2006-05-01,PETROLEO
73.46,2006-04-30,PETROLEO
72.86,2006-04-29,PETROLEO
73.96,2006-04-28,PETROLEO
71.79,2006-04-27,PETROLEO
73.46,2006-04-26,PETROLEO
73.94,2006-04-25,PETROLEO
72.57,2006-04-24,PETROLEO
72.69,2006-04-23,PETROLEO
70.97,2006-04-22,PETROLEO
73.94,2006-04-21,PETROLEO
72.57,2006-04-20,PETROLEO
72.69,2006-04-19,PETROLEO
70.97,2006-04-18,PETROLEO
69.39,2006-04-17,PETROLEO
69.54,2006-04-16,PETROLEO
68.52,2006-04-15,PETROLEO
68.2,2006-04-14,PETROLEO
69.39,2006-04-13,PETROLEO
69.54,2006-04-12,PETROLEO
67.11,2006-04-11,PETROLEO
67.58,2006-04-10,PETROLEO
66.74,2006-04-09,PETROLEO
65.93,2006-04-08,PETROLEO
67.28,2006-04-07,PETROLEO
67.58,2006-04-06,PETROLEO
66.74,2006-04-05,PETROLEO
66.06,2006-04-04,PETROLEO
65.95,2006-04-03,PETROLEO
64.88,2006-04-02,PETROLEO
64.31,2006-04-01,PETROLEO
62.59,2006-03-31,PETROLEO
65.95,2006-03-30,PETROLEO
64.88,2006-03-29,PETROLEO
62.78,2006-03-28,PETROLEO
61.76,2006-03-27,PETROLEO
61.23,2006-03-26,PETROLEO
59.96,2006-03-25,PETROLEO
62.3,2006-03-24,PETROLEO
61.76,2006-03-23,PETROLEO
61.23,2006-03-22,PETROLEO
63.54,2006-03-21,PETROLEO
62.07,2006-03-20,PETROLEO
63.12,2006-03-19,PETROLEO
62.39,2006-03-18,PETROLEO
60.99,2006-03-17,PETROLEO
62.07,2006-03-16,PETROLEO
63.12,2006-03-15,PETROLEO
59.04,2006-03-14,PETROLEO
58.82,2006-03-13,PETROLEO
58.42,2006-03-12,PETROLEO
59.79,2006-03-11,PETROLEO
61.41,2006-03-10,PETROLEO
58.82,2006-03-09,PETROLEO
58.42,2006-03-08,PETROLEO
62.69,2006-03-07,PETROLEO
62.27,2006-03-06,PETROLEO
61.12,2006-03-05,PETROLEO
59.78,2006-03-04,PETROLEO
59.44,2006-03-03,PETROLEO
62.27,2006-03-02,PETROLEO
61.12,2006-03-01,PETROLEO
60.13,2006-02-28,PETROLEO
58.71,2006-02-27,PETROLEO
58.71,2006-02-26,PETROLEO
59.35,2006-02-25,PETROLEO
60.05,2006-02-24,PETROLEO
58.71,2006-02-23,PETROLEO
58.71,2006-02-22,PETROLEO
58.34,2006-02-21,PETROLEO
56.78,2006-02-20,PETROLEO
57.67,2006-02-19,PETROLEO
58.27,2006-02-18,PETROLEO
59.16,2006-02-17,PETROLEO
56.78,2006-02-16,PETROLEO
57.67,2006-02-15,PETROLEO
59.66,2006-02-14,PETROLEO
60.7,2006-02-13,PETROLEO
60.82,2006-02-12,PETROLEO
61.64,2006-02-11,PETROLEO
63.32,2006-02-10,PETROLEO
60.7,2006-02-09,PETROLEO
60.82,2006-02-08,PETROLEO
62.54,2006-02-07,PETROLEO
63.49,2006-02-06,PETROLEO
65.64,2006-02-05,PETROLEO
63.19,2006-02-04,PETROLEO
65.14,2006-02-03,PETROLEO
63.49,2006-02-02,PETROLEO
65.64,2006-02-01,PETROLEO
64.95,2006-01-31,PETROLEO
62.93,2006-01-30,PETROLEO
62.61,2006-01-29,PETROLEO
63.82,2006-01-28,PETROLEO
64.56,2006-01-27,PETROLEO
62.93,2006-01-26,PETROLEO
62.61,2006-01-25,PETROLEO
64.92,2006-01-24,PETROLEO
63.64,2006-01-23,PETROLEO
63.6,2006-01-22,PETROLEO
63.22,2006-01-21,PETROLEO
62.34,2006-01-20,PETROLEO
63.64,2006-01-19,PETROLEO
63.6,2006-01-18,PETROLEO
61.58,2006-01-17,PETROLEO
62.95,2006-01-16,PETROLEO
61.54,2006-01-15,PETROLEO
62.32,2006-01-14,PETROLEO
62.51,2006-01-13,PETROLEO
62.95,2006-01-12,PETROLEO
61.54,2006-01-11,PETROLEO
62.43,2006-01-10,PETROLEO
61.68,2006-01-09,PETROLEO
61.25,2006-01-08,PETROLEO
61.51,2006-01-07,PETROLEO
62.43,2006-01-06,PETROLEO
61.68,2006-01-05,PETROLEO
61.25,2006-01-04,PETROLEO
58.34,2006-01-03,PETROLEO
57.72,2006-01-02,PETROLEO
56.91,2006-01-01,PETROLEO
56.54,2005-12-30,PETROLEO
57.72,2005-12-29,PETROLEO
56.91,2005-12-28,PETROLEO
56.28,2005-12-27,PETROLEO
57.3,2005-12-26,PETROLEO
56.05,2005-12-25,PETROLEO
56.08,2005-12-24,PETROLEO
56.09,2005-12-23,PETROLEO
57.3,2005-12-22,PETROLEO
56.05,2005-12-21,PETROLEO
58.11,2005-12-20,PETROLEO
59.67,2005-12-19,PETROLEO
59.59,2005-12-18,PETROLEO
59.16,2005-12-17,PETROLEO
57.23,2005-12-16,PETROLEO
59.67,2005-12-15,PETROLEO
59.59,2005-12-14,PETROLEO
57.18,2005-12-13,PETROLEO
56.26,2005-12-12,PETROLEO
55.17,2005-12-11,PETROLEO
55.68,2005-12-10,PETROLEO
56.05,2005-12-09,PETROLEO
56.26,2005-12-08,PETROLEO
55.17,2005-12-07,PETROLEO
54.91,2005-12-06,PETROLEO
53.65,2005-12-05,PETROLEO
53.25,2005-12-04,PETROLEO
53.24,2005-12-03,PETROLEO
52.91,2005-12-02,PETROLEO
53.65,2005-12-01,PETROLEO
53.25,2005-11-30,PETROLEO
53.15,2005-11-29,PETROLEO
53.41,2005-11-28,PETROLEO
53.73,2005-11-27,PETROLEO
54.21,2005-11-26,PETROLEO
53.36,2005-11-25,PETROLEO
53.41,2005-11-24,PETROLEO
53.73,2005-11-23,PETROLEO
52.84,2005-11-22,PETROLEO
53.8,2005-11-21,PETROLEO
53.68,2005-11-20,PETROLEO
54.45,2005-11-19,PETROLEO
54.1,2005-11-18,PETROLEO
53.8,2005-11-17,PETROLEO
53.68,2005-11-16,PETROLEO
54.3,2005-11-15,PETROLEO
55.85,2005-11-14,PETROLEO
57.71,2005-11-13,PETROLEO
57.89,2005-11-12,PETROLEO
58.19,2005-11-11,PETROLEO
55.85,2005-11-10,PETROLEO
57.71,2005-11-09,PETROLEO
60.48,2005-11-08,PETROLEO
59.55,2005-11-07,PETROLEO
58.53,2005-11-06,PETROLEO
56.69,2005-11-05,PETROLEO
58.47,2005-11-04,PETROLEO
59.55,2005-11-03,PETROLEO
58.53,2005-11-02,PETROLEO
59.47,2005-11-01,PETROLEO
58.1,2005-10-31,PETROLEO
58.56,2005-10-30,PETROLEO
58.72,2005-10-29,PETROLEO
57.64,2005-10-28,PETROLEO
58.1,2005-10-27,PETROLEO
58.56,2005-10-26,PETROLEO
56.94,2005-10-25,PETROLEO
57.04,2005-10-24,PETROLEO
58.13,2005-10-23,PETROLEO
58.85,2005-10-22,PETROLEO
59.81,2005-10-21,PETROLEO
57.04,2005-10-20,PETROLEO
58.13,2005-10-19,PETROLEO
58.45,2005-10-18,PETROLEO
59.48,2005-10-17,PETROLEO
59.91,2005-10-16,PETROLEO
58.1,2005-10-15,PETROLEO
57.01,2005-10-14,PETROLEO
59.48,2005-10-13,PETROLEO
59.91,2005-10-12,PETROLEO
57.29,2005-10-11,PETROLEO
57.2,2005-10-10,PETROLEO
59.33,2005-10-09,PETROLEO
59.17,2005-10-08,PETROLEO
61.64,2005-10-07,PETROLEO
57.2,2005-10-06,PETROLEO
59.33,2005-10-05,PETROLEO
61.7,2005-10-04,PETROLEO
62.02,2005-10-03,PETROLEO
62.81,2005-10-02,PETROLEO
62.56,2005-10-01,PETROLEO
61.73,2005-09-30,PETROLEO
62.02,2005-09-29,PETROLEO
62.81,2005-09-28,PETROLEO
62.17,2005-09-27,PETROLEO
64.64,2005-09-26,PETROLEO
64.31,2005-09-25,PETROLEO
62.98,2005-09-24,PETROLEO
64.04,2005-09-23,PETROLEO
64.64,2005-09-22,PETROLEO
64.31,2005-09-21,PETROLEO
60.48,2005-09-20,PETROLEO
61.9,2005-09-19,PETROLEO
61.7,2005-09-18,PETROLEO
61.31,2005-09-17,PETROLEO
60.69,2005-09-16,PETROLEO
61.9,2005-09-15,PETROLEO
61.7,2005-09-14,PETROLEO
62.62,2005-09-13,PETROLEO
61.66,2005-09-12,PETROLEO
63.6,2005-09-11,PETROLEO
64.16,2005-09-10,PETROLEO
64.16,2005-09-09,PETROLEO
61.66,2005-09-08,PETROLEO
63.6,2005-09-07,PETROLEO
65.95,2005-09-06,PETROLEO
66.79,2005-09-05,PETROLEO
66.8,2005-09-04,PETROLEO
66.15,2005-09-03,PETROLEO
64.77,2005-09-02,PETROLEO
66.79,2005-09-01,PETROLEO
66.8,2005-08-31,PETROLEO
66.23,2005-08-30,PETROLEO
65.88,2005-08-29,PETROLEO
65.25,2005-08-28,PETROLEO
65.16,2005-08-27,PETROLEO
65.87,2005-08-26,PETROLEO
65.88,2005-08-25,PETROLEO
65.25,2005-08-24,PETROLEO
64.21,2005-08-23,PETROLEO
61.75,2005-08-22,PETROLEO
63.41,2005-08-21,PETROLEO
65.1,2005-08-20,PETROLEO
66.68,2005-08-19,PETROLEO
61.75,2005-08-18,PETROLEO
63.41,2005-08-17,PETROLEO
67.26,2005-08-16,PETROLEO
65.9,2005-08-15,PETROLEO
63.77,2005-08-14,PETROLEO
62.79,2005-08-13,PETROLEO
62.56,2005-08-12,PETROLEO
65.9,2005-08-11,PETROLEO
63.77,2005-08-10,PETROLEO
60.73,2005-08-09,PETROLEO
60.62,2005-08-08,PETROLEO
60.04,2005-08-07,PETROLEO
60.13,2005-08-06,PETROLEO
60.56,2005-08-05,PETROLEO
60.62,2005-08-04,PETROLEO
60.04,2005-08-03,PETROLEO
59.77,2005-08-02,PETROLEO
58.28,2005-08-01,PETROLEO
58.34,2005-07-31,PETROLEO
58.58,2005-07-30,PETROLEO
57.51,2005-07-29,PETROLEO
58.28,2005-07-28,PETROLEO
58.34,2005-07-27,PETROLEO
56.98,2005-07-26,PETROLEO
55.59,2005-07-25,PETROLEO
56.39,2005-07-24,PETROLEO
56.75,2005-07-23,PETROLEO
56.25,2005-07-22,PETROLEO
55.59,2005-07-21,PETROLEO
56.39,2005-07-20,PETROLEO
56.98,2005-07-19,PETROLEO
56.79,2005-07-18,PETROLEO
58.33,2005-07-17,PETROLEO
58.95,2005-07-16,PETROLEO
56.1,2005-07-15,PETROLEO
56.79,2005-07-14,PETROLEO
58.33,2005-07-13,PETROLEO
59.0,2005-07-12,PETROLEO
57.55,2005-07-11,PETROLEO
58.38,2005-07-10,PETROLEO
57.86,2005-07-09,PETROLEO
57.13,2005-07-08,PETROLEO
57.55,2005-07-07,PETROLEO
58.38,2005-07-06,PETROLEO
56.41,2005-07-05,PETROLEO
55.36,2005-07-04,PETROLEO
55.42,2005-07-03,PETROLEO
57.75,2005-07-02,PETROLEO
58.5,2005-07-01,PETROLEO
55.36,2005-06-30,PETROLEO
55.42,2005-06-29,PETROLEO
57.21,2005-06-28,PETROLEO
57.03,2005-06-27,PETROLEO
56.06,2005-06-26,PETROLEO
57.36,2005-06-25,PETROLEO
57.1,2005-06-24,PETROLEO
57.03,2005-06-23,PETROLEO
56.06,2005-06-22,PETROLEO
56.92,2005-06-21,PETROLEO
54.3,2005-06-20,PETROLEO
54.12,2005-06-19,PETROLEO
53.52,2005-06-18,PETROLEO
52.0,2005-06-17,PETROLEO
54.3,2005-06-16,PETROLEO
54.12,2005-06-15,PETROLEO
51.98,2005-06-14,PETROLEO
51.36,2005-06-13,PETROLEO
51.92,2005-06-12,PETROLEO
51.62,2005-06-11,PETROLEO
52.61,2005-06-10,PETROLEO
51.36,2005-06-09,PETROLEO
51.92,2005-06-08,PETROLEO
51.9,2005-06-07,PETROLEO
51.3,2005-06-06,PETROLEO
50.46,2005-06-05,PETROLEO
49.3,2005-06-04,PETROLEO
49.33,2005-06-03,PETROLEO
51.3,2005-06-02,PETROLEO
50.46,2005-06-01,PETROLEO
49.42,2005-05-31,PETROLEO
49.71,2005-05-30,PETROLEO
49.24,2005-05-29,PETROLEO
47.29,2005-05-28,PETROLEO
47.28,2005-05-27,PETROLEO
49.71,2005-05-26,PETROLEO
49.24,2005-05-25,PETROLEO
46.91,2005-05-24,PETROLEO
46.92,2005-05-23,PETROLEO
47.35,2005-05-22,PETROLEO
47.31,2005-05-21,PETROLEO
46.42,2005-05-20,PETROLEO
46.92,2005-05-19,PETROLEO
47.35,2005-05-18,PETROLEO
46.85,2005-05-17,PETROLEO
47.4,2005-05-16,PETROLEO
48.91,2005-05-15,PETROLEO
50.61,2005-05-14,PETROLEO
49.71,2005-05-13,PETROLEO
47.4,2005-05-12,PETROLEO
48.91,2005-05-11,PETROLEO
49.7,2005-05-10,PETROLEO
49.81,2005-05-09,PETROLEO
50.36,2005-05-08,PETROLEO
49.48,2005-05-07,PETROLEO
50.89,2005-05-06,PETROLEO
49.81,2005-05-05,PETROLEO
50.36,2005-05-04,PETROLEO
50.61,2005-05-03,PETROLEO
50.74,2005-05-02,PETROLEO
51.29,2005-05-01,PETROLEO
52.47,2005-04-30,PETROLEO
53.1,2005-04-29,PETROLEO
50.74,2005-04-28,PETROLEO
51.29,2005-04-27,PETROLEO
53.51,2005-04-26,PETROLEO
51.73,2005-04-25,PETROLEO
51.53,2005-04-24,PETROLEO
50.79,2005-04-23,PETROLEO
48.58,2005-04-22,PETROLEO
51.73,2005-04-21,PETROLEO
51.53,2005-04-20,PETROLEO
49.52,2005-04-19,PETROLEO
50.21,2005-04-18,PETROLEO
49.67,2005-04-17,PETROLEO
51.53,2005-04-16,PETROLEO
51.21,2005-04-15,PETROLEO
50.21,2005-04-14,PETROLEO
49.67,2005-04-13,PETROLEO
51.83,2005-04-12,PETROLEO
52.57,2005-04-11,PETROLEO
54.08,2005-04-10,PETROLEO
54.53,2005-04-09,PETROLEO
55.92,2005-04-08,PETROLEO
52.57,2005-04-07,PETROLEO
54.08,2005-04-06,PETROLEO
54.14,2005-04-05,PETROLEO
53.22,2005-04-04,PETROLEO
50.63,2005-04-03,PETROLEO
51.42,2005-04-02,PETROLEO
51.75,2005-04-01,PETROLEO
53.22,2005-03-31,PETROLEO
50.63,2005-03-30,PETROLEO
51.42,2005-03-29,PETROLEO
52.35,2005-03-28,PETROLEO
51.52,2005-03-27,PETROLEO
55.39,2005-03-26,PETROLEO
55.79,2005-03-25,PETROLEO
52.35,2005-03-24,PETROLEO
51.52,2005-03-23,PETROLEO
55.97,2005-03-22,PETROLEO
56.03,2005-03-21,PETROLEO
54.61,2005-03-20,PETROLEO
53.97,2005-03-19,PETROLEO
53.68,2005-03-18,PETROLEO
56.03,2005-03-17,PETROLEO
54.61,2005-03-16,PETROLEO
53.15,2005-03-15,PETROLEO
53.04,2005-03-14,PETROLEO
54.11,2005-03-13,PETROLEO
53.29,2005-03-12,PETROLEO
51.87,2005-03-11,PETROLEO
53.04,2005-03-10,PETROLEO
54.11,2005-03-09,PETROLEO
52.1,2005-03-08,PETROLEO
52.89,2005-03-07,PETROLEO
51.05,2005-03-06,PETROLEO
50.47,2005-03-05,PETROLEO
50.13,2005-03-04,PETROLEO
52.89,2005-03-03,PETROLEO
51.05,2005-03-02,PETROLEO
50.05,2005-03-01,PETROLEO
49.24,2005-02-28,PETROLEO
48.16,2005-02-27,PETROLEO
47.6,2005-02-26,PETROLEO
46.09,2005-02-25,PETROLEO
49.24,2005-02-24,PETROLEO
48.16,2005-02-23,PETROLEO
45.86,2005-02-22,PETROLEO
45.42,2005-02-21,PETROLEO
45.42,2005-02-20,PETROLEO
44.91,2005-02-19,PETROLEO
44.51,2005-02-18,PETROLEO
45.42,2005-02-17,PETROLEO
45.42,2005-02-16,PETROLEO
44.41,2005-02-15,PETROLEO
44.04,2005-02-14,PETROLEO
42.49,2005-02-13,PETROLEO
42.79,2005-02-12,PETROLEO
42.7,2005-02-11,PETROLEO
44.04,2005-02-10,PETROLEO
42.49,2005-02-09,PETROLEO
43.26,2005-02-08,PETROLEO
43.13,2005-02-07,PETROLEO
44.17,2005-02-06,PETROLEO
45.12,2005-02-05,PETROLEO
44.51,2005-02-04,PETROLEO
43.13,2005-02-03,PETROLEO
44.17,2005-02-02,PETROLEO
44.75,2005-02-01,PETROLEO
46.51,2005-01-31,PETROLEO
45.94,2005-01-30,PETROLEO
46.14,2005-01-29,PETROLEO
45.74,2005-01-28,PETROLEO
46.51,2005-01-27,PETROLEO
45.94,2005-01-26,PETROLEO
45.88,2005-01-25,PETROLEO
44.06,2005-01-24,PETROLEO
45.16,2005-01-23,PETROLEO
45.18,2005-01-22,PETROLEO
45.1,2005-01-21,PETROLEO
44.06,2005-01-20,PETROLEO
45.16,2005-01-19,PETROLEO
45.26,2005-01-18,PETROLEO
45.76,2005-01-17,PETROLEO
43.75,2005-01-16,PETROLEO
43.45,2005-01-15,PETROLEO
44.71,2005-01-14,PETROLEO
45.76,2005-01-13,PETROLEO
43.75,2005-01-12,PETROLEO
43.28,2005-01-11,PETROLEO
43.25,2005-01-10,PETROLEO
41.0,2005-01-09,PETROLEO
40.75,2005-01-08,PETROLEO
43.28,2005-01-07,PETROLEO
43.25,2005-01-06,PETROLEO
41.0,2005-01-05,PETROLEO
40.38,2005-01-04,PETROLEO
39.8,2005-01-03,PETROLEO
38.93,2005-01-02,PETROLEO
40.24,2005-01-01,PETROLEO
39.6,2004-12-31,PETROLEO
39.8,2004-12-30,PETROLEO
38.93,2004-12-29,PETROLEO
39.6,2004-12-28,PETROLEO
40.29,2004-12-27,PETROLEO
40.44,2004-12-26,PETROLEO
42.76,2004-12-25,PETROLEO
42.67,2004-12-24,PETROLEO
40.29,2004-12-23,PETROLEO
40.44,2004-12-22,PETROLEO
43.06,2004-12-21,PETROLEO
41.49,2004-12-20,PETROLEO
41.53,2004-12-19,PETROLEO
37.03,2004-12-18,PETROLEO
36.77,2004-12-17,PETROLEO
41.49,2004-12-16,PETROLEO
41.53,2004-12-15,PETROLEO
37.24,2004-12-14,PETROLEO
38.33,2004-12-13,PETROLEO
36.9,2004-12-12,PETROLEO
37.11,2004-12-11,PETROLEO
38.43,2004-12-10,PETROLEO
38.33,2004-12-09,PETROLEO
36.9,2004-12-08,PETROLEO
38.57,2004-12-07,PETROLEO
38.49,2004-12-06,PETROLEO
41.19,2004-12-05,PETROLEO
44.23,2004-12-04,PETROLEO
44.05,2004-12-03,PETROLEO
38.49,2004-12-02,PETROLEO
41.19,2004-12-01,PETROLEO
42.87,2004-11-30,PETROLEO
43.12,2004-11-29,PETROLEO
42.62,2004-11-28,PETROLEO
43.03,2004-11-27,PETROLEO
42.26,2004-11-26,PETROLEO
43.12,2004-11-25,PETROLEO
42.62,2004-11-24,PETROLEO
42.29,2004-11-23,PETROLEO
40.8,2004-11-22,PETROLEO
40.27,2004-11-21,PETROLEO
40.48,2004-11-20,PETROLEO
39.32,2004-11-19,PETROLEO
40.8,2004-11-18,PETROLEO
40.27,2004-11-17,PETROLEO
41.33,2004-11-16,PETROLEO
42.22,2004-11-15,PETROLEO
42.57,2004-11-14,PETROLEO
43.27,2004-11-13,PETROLEO
44.78,2004-11-12,PETROLEO
42.22,2004-11-11,PETROLEO
42.57,2004-11-10,PETROLEO
44.37,2004-11-09,PETROLEO
45.32,2004-11-08,PETROLEO
46.14,2004-11-07,PETROLEO
46.25,2004-11-06,PETROLEO
46.84,2004-11-05,PETROLEO
45.32,2004-11-04,PETROLEO
46.14,2004-11-03,PETROLEO
48.16,2004-11-02,PETROLEO
48.88,2004-11-01,PETROLEO
49.99,2004-10-31,PETROLEO
52.04,2004-10-30,PETROLEO
51.68,2004-10-29,PETROLEO
48.88,2004-10-28,PETROLEO
49.99,2004-10-27,PETROLEO
52.28,2004-10-26,PETROLEO
51.06,2004-10-25,PETROLEO
50.78,2004-10-24,PETROLEO
49.21,2004-10-23,PETROLEO
49.16,2004-10-22,PETROLEO
51.06,2004-10-21,PETROLEO
50.78,2004-10-20,PETROLEO
51.02,2004-10-19,PETROLEO
51.31,2004-10-18,PETROLEO
50.42,2004-10-17,PETROLEO
51.28,2004-10-16,PETROLEO
50.75,2004-10-15,PETROLEO
51.31,2004-10-14,PETROLEO
50.42,2004-10-13,PETROLEO
49.41,2004-10-12,PETROLEO
48.98,2004-10-11,PETROLEO
47.95,2004-10-10,PETROLEO
47.1,2004-10-09,PETROLEO
46.99,2004-10-08,PETROLEO
48.98,2004-10-07,PETROLEO
47.95,2004-10-06,PETROLEO
46.86,2004-10-05,PETROLEO
47.76,2004-10-04,PETROLEO
46.54,2004-10-03,PETROLEO
47.52,2004-10-02,PETROLEO
46.87,2004-10-01,PETROLEO
47.76,2004-09-30,PETROLEO
46.54,2004-09-29,PETROLEO
46.13,2004-09-28,PETROLEO
46.53,2004-09-27,PETROLEO
45.66,2004-09-26,PETROLEO
44.56,2004-09-25,PETROLEO
43.6,2004-09-24,PETROLEO
46.53,2004-09-23,PETROLEO
45.66,2004-09-22,PETROLEO
43.08,2004-09-21,PETROLEO
40.68,2004-09-20,PETROLEO
42.03,2004-09-19,PETROLEO
41.34,2004-09-18,PETROLEO
40.63,2004-09-17,PETROLEO
40.68,2004-09-16,PETROLEO
42.03,2004-09-15,PETROLEO
41.03,2004-09-14,PETROLEO
41.45,2004-09-13,PETROLEO
39.91,2004-09-12,PETROLEO
40.19,2004-09-11,PETROLEO
40.4,2004-09-10,PETROLEO
41.45,2004-09-09,PETROLEO
39.91,2004-09-08,PETROLEO
41.07,2004-09-07,PETROLEO
42.39,2004-09-06,PETROLEO
40.96,2004-09-05,PETROLEO
39.8,2004-09-04,PETROLEO
40.78,2004-09-03,PETROLEO
42.39,2004-09-02,PETROLEO
40.96,2004-09-01,PETROLEO
40.72,2004-08-31,PETROLEO
40.65,2004-08-30,PETROLEO
42.39,2004-08-29,PETROLEO
42.99,2004-08-28,PETROLEO
44.39,2004-08-27,PETROLEO
40.65,2004-08-26,PETROLEO
42.39,2004-08-25,PETROLEO
45.46,2004-08-24,PETROLEO
44.84,2004-08-23,PETROLEO
44.12,2004-08-22,PETROLEO
44.05,2004-08-21,PETROLEO
44.35,2004-08-20,PETROLEO
44.84,2004-08-19,PETROLEO
44.12,2004-08-18,PETROLEO
44.13,2004-08-17,PETROLEO
43.5,2004-08-16,PETROLEO
42.45,2004-08-15,PETROLEO
42.5,2004-08-14,PETROLEO
43.21,2004-08-13,PETROLEO
43.5,2004-08-12,PETROLEO
42.45,2004-08-11,PETROLEO
42.63,2004-08-10,PETROLEO
42.49,2004-08-09,PETROLEO
41.75,2004-08-08,PETROLEO
41.82,2004-08-07,PETROLEO
41.35,2004-08-06,PETROLEO
42.49,2004-08-05,PETROLEO
41.75,2004-08-04,PETROLEO
41.47,2004-08-03,PETROLEO
40.93,2004-08-02,PETROLEO
41.08,2004-08-01,PETROLEO
40.09,2004-07-31,PETROLEO
39.75,2004-07-30,PETROLEO
40.93,2004-07-29,PETROLEO
41.08,2004-07-28,PETROLEO
39.59,2004-07-27,PETROLEO
39.16,2004-07-26,PETROLEO
38.48,2004-07-25,PETROLEO
38.96,2004-07-24,PETROLEO
39.07,2004-07-23,PETROLEO
39.16,2004-07-22,PETROLEO
38.48,2004-07-21,PETROLEO
38.49,2004-07-20,PETROLEO
38.41,2004-07-19,PETROLEO
37.51,2004-07-18,PETROLEO
36.68,2004-07-17,PETROLEO
37.73,2004-07-16,PETROLEO
38.41,2004-07-15,PETROLEO
37.51,2004-07-14,PETROLEO
37.58,2004-07-13,PETROLEO
37.13,2004-07-12,PETROLEO
35.62,2004-07-11,PETROLEO
36.47,2004-07-10,PETROLEO
35.73,2004-07-09,PETROLEO
37.13,2004-07-08,PETROLEO
35.62,2004-07-07,PETROLEO
35.36,2004-07-06,PETROLEO
35.58,2004-07-05,PETROLEO
33.22,2004-07-04,PETROLEO
32.61,2004-07-03,PETROLEO
33.24,2004-07-02,PETROLEO
35.58,2004-07-01,PETROLEO
33.22,2004-06-30,PETROLEO
34.25,2004-06-29,PETROLEO
34.71,2004-06-28,PETROLEO
34.81,2004-06-27,PETROLEO
34.95,2004-06-26,PETROLEO
34.82,2004-06-25,PETROLEO
34.71,2004-06-24,PETROLEO
34.81,2004-06-23,PETROLEO
35.43,2004-06-22,PETROLEO
35.58,2004-06-21,PETROLEO
34.56,2004-06-20,PETROLEO
34.66,2004-06-19,PETROLEO
35.22,2004-06-18,PETROLEO
35.58,2004-06-17,PETROLEO
34.56,2004-06-16,PETROLEO
35.23,2004-06-15,PETROLEO
35.75,2004-06-14,PETROLEO
34.69,2004-06-13,PETROLEO
35.47,2004-06-12,PETROLEO
35.57,2004-06-11,PETROLEO
35.75,2004-06-10,PETROLEO
34.69,2004-06-09,PETROLEO
35.97,2004-06-08,PETROLEO
36.26,2004-06-07,PETROLEO
37.99,2004-06-06,PETROLEO
